iter	Passed	Remaining
3826	768016	1238819
3827	768208	1238606
3828	768389	1238373
3829	768549	1238107
3830	768777	1237950
3831	768913	1237646
3832	769111	1237440
3833	769311	1237238
3834	769441	1236925
3835	769609	1236671
3836	769797	1236451
3837	769982	1236225
3838	770135	1235948
3839	770328	1235735
3840	770529	1235534
3841	770679	1235253
3842	770786	1234903
3843	770951	1234645
3844	771127	1234405
3845	771258	1234094
3846	771413	1233820
3847	771780	1233885
3848	772052	1233800
3849	772186	1233493
3850	772345	1233225
3851	772482	1232924
3852	772605	1232599
3853	772738	1232290
3854	773027	1232232
3855	773164	1231930
3856	773362	1231725
3857	773489	1231407
3858	773663	1231165
3859	773813	1230884
3860	773948	1230580
3861	774163	1230402
3862	774399	1230258
3863	774597	1230054
3864	774767	1229806
3865	774913	1229519
3866	775045	1229210
3867	775205	1228944
3868	775482	1228866
3869	775711	1228711
3870	775846	1228406
3871	776050	1228212
3872	776186	1227910
3873	776358	1227664
3874	776618	1227558
3875	776905	1227494
3876	777081	1227255
3877	777230	1226974
3878	777375	1226686
3879	777488	1226347
3880	777653	1226092
3881	777842	1225872
3882	778100	1225764
3883	778256	1225492
3884	778407	1225215
3885	778639	1225064
3886	778784	1224776
3887	778964	1224545
3888	779346	1224629
3889	779528	1224401
3890	779685	1224132
3891	779878	1223921
3892	780088	1223735
3893	780215	1223419
3894	780360	1223132
3895	780616	1223019
3896	780776	1222755
3897	780924	1222474
3898	781082	1222207
3899	781278	1222000
3900	781425	1221716
3901	781696	1221626
3902	781886	1221409
3903	782025	1221114
3904	782203	1220878
3905	782424	1220711
3906	782609	1220485
3907	782798	1220267
3908	783153	1220308
3909	783321	1220057
3910	783565	1219926
3911	783747	1219696
3912	783957	1219511
3913	784152	1219302
3914	784480	1219300
3915	784680	1219100
3916	784845	1218844
3917	785063	1218671
3918	785237	1218431
3919	785422	1218206
3920	785769	1218232
3921	785923	1217960
3922	786068	1217675
3923	786200	1217367
3924	786369	1217119
3925	786499	1216811
3926	786833	1216817
3927	787069	1216671
3928	787244	1216431
3929	787418	1216190
3930	787648	1216036
3931	787805	1215769
3932	787973	1215518
3933	788184	1215334
3934	788425	1215196
3935	788628	1215000
3936	788779	1214723
3937	789056	1214641
3938	789291	1214494
3939	789539	1214368
3940	789695	1214098
3941	789877	1213871
3942	790047	1213623
3943	790269	1213457
3944	790584	1213432
3945	790883	1213382
3946	791058	1213143
3947	791240	1212915
3948	791403	1212657
3949	791563	1212394
3950	791751	1212175
3951	792014	1212071
3952	792244	1211915
3953	792498	1211797
3954	792651	1211524
3955	792838	1211303
3956	793038	1211101
3957	793300	1210995
3958	793505	1210801
3959	793720	1210624
3960	793892	1210380
3961	794039	1210098
3962	794242	1209901
3963	794595	1209934
3964	794722	1209622
3965	794937	1209443
3966	795070	1209140
3967	795232	1208881
3968	795384	1208607
3969	795536	1208333
3970	795842	1208293
3971	796011	1208046
3972	796183	1207802
3973	796362	1207568
3974	796572	1207384
3975	796746	1207143
3976	796949	1206947
3977	797248	1206895
3978	797430	1206666
3979	797605	1206428
3980	797783	1206194
3981	798061	1206110
3982	798268	1205920
3983	798519	1205797
3984	798767	1205667
3985	798944	1205432
3986	799132	1205213
3987	799256	1204897
3988	799411	1204628
3989	799638	1204467
3990	799862	1204303
3991	800053	1204088
3992	800235	1203861
3993	800448	1203679
3994	800705	1203563
3995	801163	1203749
3996	801308	1203466
3997	801463	1203197
3998	801716	1203076
3999	801885	1202828
4000	802125	1202686
4001	802362	1202540
4002	802498	1202243
4003	802649	1201969
4004	802809	1201708
4005	802997	1201489
4006	803174	1201254
4007	803356	1201026
4008	803564	1200837
4009	803734	1200590
4010	803959	1200427
4011	804197	1200282
4012	804450	1200161
4013	804804	1200189
4014	805053	1200061
4015	805253	1199859
4016	805452	1199657
4017	805573	1199338
4018	805730	1199072
4019	805924	1198862
4020	806117	1198650
4021	806276	1198388
4022	806515	1198246
4023	806667	1197974
4024	806808	1197683
4025	806945	1197389
4026	807166	1197220
4027	807428	1197110
4028	807544	1196785
4029	807722	1196551
4030	807907	1196328
4031	808039	1196026
4032	808171	1195724
4033	808353	1195497
4034	808741	1195574
4035	808957	1195397
4036	809122	1195144
4037	809362	1195002
4038	809481	1194681
4039	809657	1194445
4040	809925	1194344
4041	810095	1194098
4042	810233	1193806
4043	810402	1193559
4044	810575	1193319
4045	810832	1193202
4046	811006	1192963
4047	811243	1192817
4048	811467	1192650
4049	811665	1192447
4050	811806	1192158
4051	811963	1191894
4052	812218	1191775
4053	812552	1191770
4054	812674	1191454
4055	812848	1191216
4056	812988	1190926
4057	813190	1190729
4058	813409	1190555
4059	813633	1190390
4060	813938	1190342
4061	814168	1190184
4062	814369	1189985
4063	814558	1189768
4064	814684	1189459
4065	815039	1189484
4066	815302	1189375
4067	815499	1189169
4068	815648	1188894
4069	815884	1188746
4070	816279	1188828
4071	816501	1188659
4072	816700	1188457
4073	816912	1188272
4074	817091	1188041
4075	817228	1187748
4076	817504	1187656
4077	817656	1187386
4078	817879	1187218
4079	818054	1186980
4080	818246	1186768
4081	818385	1186478
4082	818610	1186314
4083	818877	1186208
4084	819053	1185973
4085	819199	1185694
4086	819427	1185533
4087	819652	1185368
4088	819956	1185316
4089	820173	1185140
4090	820346	1184900
4091	820572	1184735
4092	820798	1184572
4093	820991	1184361
4094	821184	1184149
4095	821408	1183983
4096	821560	1183712
4097	821707	1183434
4098	821872	1183183
4099	822092	1183011
4100	822303	1182826
4101	822496	1182614
4102	822705	1182425
4103	822907	1182227
4104	823070	1181973
4105	823340	1181873
4106	823550	1181685
4107	823938	1181753
4108	824147	1181565
4109	824329	1181337
4110	824488	1181078
4111	824611	1180766
4112	824793	1180538
4113	825020	1180376
4114	825232	1180192
4115	825362	1179891
4116	825519	1179629
4117	825699	1179399
4118	825889	1179183
4119	826012	1178872
4120	826200	1178654
4121	826422	1178483
4122	826570	1178209
4123	826786	1178030
4124	826944	1177769
4125	827116	1177528
4126	827229	1177203
4127	827376	1176926
4128	827704	1176907
4129	827879	1176670
4130	828160	1176585
4131	828332	1176344
4132	828591	1176226
4133	828801	1176039
4134	828994	1175828
4135	829138	1175547
4136	829299	1175292
4137	829533	1175139
4138	829642	1174809
4139	829790	1174534
4140	830019	1174374
4141	830276	1174253
4142	830404	1173951
4143	830626	1173781
4144	830907	1173693
4145	831045	1173405
4146	831479	1173534
4147	831690	1173349
4148	831849	1173089
4149	832080	1172933
4150	832301	1172761
4151	832485	1172537
4152	832667	1172311
4153	832900	1172156
4154	833057	1171895
4155	833226	1171649
4156	833366	1171364
4157	833518	1171095
4158	833773	1170971
4159	833999	1170806
4160	834230	1170649
4161	834380	1170378
4162	834496	1170059
4163	834783	1169979
4164	834958	1169744
4165	835332	1169786
4166	835521	1169569
4167	835685	1169318
4168	835800	1168997
4169	835938	1168709
4170	836172	1168557
4171	836327	1168291
4172	836577	1168161
4173	836793	1167982
4174	836901	1167652
4175	837034	1167358
4176	837260	1167194
4177	837398	1166906
4178	837572	1166669
4179	837819	1166532
4180	838162	1166531
4181	838356	1166322
4182	838496	1166037
4183	838718	1165866
4184	838919	1165667
4185	839220	1165606
4186	839390	1165362
4187	839628	1165214
4188	839780	1164947
4189	840000	1164774
4190	840207	1164582
4191	840377	1164340
4192	840570	1164129
4193	840760	1163914
4194	840962	1163715
4195	841242	1163625
4196	841395	1163358
4197	841714	1163323
4198	841985	1163219
4199	842152	1162972
4200	842302	1162702
4201	842429	1162400
4202	842630	1162200
4203	842818	1161983
4204	843183	1162008
4205	843371	1161790
4206	843536	1161541
4207	843782	1161403
4208	843942	1161148
4209	844078	1160858
4210	844262	1160635
4211	844468	1160441
4212	844545	1160071
4213	844721	1159837
4214	844926	1159643
4215	845060	1159352
4216	845229	1159109
4217	845572	1159104
4218	845834	1158987
4219	845953	1158676
4220	846137	1158453
4221	846336	1158249
4222	846482	1157974
4223	846676	1157766
4224	846869	1157555
4225	847130	1157437
4226	847390	1157318
4227	847583	1157107
4228	847815	1156950
4229	848125	1156899
4230	848359	1156744
4231	848614	1156618
4232	848779	1156369
4233	848922	1156090
4234	849167	1155950
4235	849428	1155832
4236	849676	1155696
4237	849893	1155517
4238	850113	1155344
4239	850305	1155132
4240	850445	1154849
4241	850629	1154625
4242	850965	1154609
4243	851190	1154442
4244	851393	1154244
4245	851542	1153973
4246	851668	1153673
4247	851826	1153414
4248	852057	1153255
4249	852287	1153094
4250	852476	1152878
4251	852673	1152673
4252	852897	1152505
4253	853088	1152291
4254	853461	1152322
4255	853657	1152116
4256	853884	1151952
4257	854041	1151692
4258	854290	1151557
4259	854420	1151261
4260	854669	1151126
4261	854925	1151000
4262	855068	1150722
4263	855268	1150520
4264	855412	1150243
4265	855639	1150079
4266	855993	1150084
4267	856239	1149944
4268	856465	1149778
4269	856602	1149492
4270	856791	1149276
4271	857044	1149145
4272	857310	1149033
4273	857491	1148806
4274	857682	1148592
4275	857868	1148372
4276	858099	1148212
4277	858254	1147950
4278	858493	1147800
4279	858648	1147539
4280	858805	1147281
4281	858993	1147063
4282	859268	1146962
4283	859414	1146688
4284	859771	1146696
4285	860041	1146587
4286	860214	1146350
4287	860324	1146028
4288	860490	1145783
4289	860660	1145540
4290	860866	1145348
4291	861114	1145210
4292	861327	1145025
4293	861453	1144725
4294	861618	1144478
4295	861818	1144276
4296	861993	1144041
4297	862258	1143926
4298	862495	1143775
4299	862687	1143563
4300	862844	1143303
4301	863102	1143179
4302	863289	1142960
4303	863621	1142933
4304	863940	1142889
4305	864099	1142633
4306	864254	1142373
4307	864400	1142099
4308	864560	1141846
4309	864743	1141621
4310	865045	1141554
4311	865199	1141292
4312	865381	1141067
4313	865564	1140843
4314	865756	1140631
4315	865943	1140412
4316	866131	1140195
4317	866366	1140040
4318	866523	1139782
4319	866703	1139554
4320	866847	1139279
4321	867023	1139046
4322	867182	1138791
4323	867613	1138893
4324	867847	1138736
4325	868005	1138479
4326	868157	1138214
4327	868385	1138050
4328	868524	1137769
4329	868742	1137590
4330	868996	1137459
4331	869238	1137313
4332	869438	1137111
4333	869632	1136903
4334	869885	1136770
4335	870291	1136838
4336	870493	1136639
4337	870680	1136420
4338	870778	1136085
4339	870970	1135874
4340	871120	1135606
4341	871254	1135319
4342	871515	1135198
4343	871732	1135017
4344	871859	1134721
4345	872025	1134475
4346	872249	1134305
4347	872458	1134115
4348	872632	1133880
4349	872915	1133786
4350	873121	1133593
4351	873286	1133346
4352	873484	1133142
4353	873716	1132982
4354	874003	1132893
4355	874279	1132790
4356	874522	1132643
4357	874622	1132313
4358	874825	1132115
4359	875034	1131925
4360	875230	1131718
4361	875510	1131620
4362	875671	1131368
4363	875841	1131128
4364	876092	1130992
4365	876217	1130694
4366	876350	1130405
4367	876543	1130195
4368	876849	1130130
4369	876984	1129845
4370	877166	1129619
4371	877350	1129398
4372	877558	1129206
4373	877739	1128981
4374	877954	1128798
4375	878203	1128660
4376	878446	1128514
4377	878672	1128346
4378	878828	1128087
4379	878998	1127847
4380	879278	1127747
4381	879450	1127510
4382	879598	1127242
4383	879738	1126964
4384	879932	1126755
4385	880109	1126524
4386	880347	1126370
4387	880734	1126409
4388	880879	1126137
4389	881098	1125959
4390	881278	1125731
4391	881470	1125520
4392	881593	1125220
4393	881794	1125020
4394	882046	1124885
4395	882261	1124703
4396	882410	1124435
4397	882553	1124161
4398	882777	1123991
4399	883029	1123855
4400	883293	1123735
4401	883440	1123466
4402	883607	1123223
4403	883823	1123041
4404	884086	1122920
4405	884401	1122865
4406	884600	1122661
4407	884770	1122422
4408	885009	1122269
4409	885198	1122053
4410	885329	1121765
4411	885593	1121644
4412	885840	1121502
4413	886019	1121274
4414	886219	1121072
4415	886413	1120863
4416	886643	1120699
4417	886879	1120543
4418	887160	1120444
4419	887341	1120217
4420	887562	1120043
4421	887810	1119901
4422	888206	1119947
4423	888531	1119903
4424	888635	1119580
4425	888796	1119329
4426	889009	1119143
4427	889257	1119002
4428	889498	1118852
4429	889724	1118683
4430	889890	1118438
4431	890064	1118203
4432	890278	1118019
4433	890474	1117812
4434	890687	1117627
4435	891135	1117736
4436	891583	1117844
4437	891761	1117614
4438	892077	1117558
4439	892324	1117415
4440	892599	1117306
4441	892901	1117232
4442	893168	1117113
4443	893336	1116871
4444	893522	1116651
4445	893875	1116640
4446	894072	1116435
4447	894234	1116184
4448	894384	1115920
4449	894623	1115766
4450	894836	1115580
4451	895051	1115397
4452	895359	1115328
4453	895588	1115162
4454	895851	1115038
4455	896095	1114890
4456	896270	1114657
4457	896581	1114592
4458	896857	1114484
4459	897102	1114337
4460	897429	1114293
4461	897899	1114425
4462	898207	1114357
4463	898434	1114187
4464	898638	1113989
4465	898893	1113855
4466	899197	1113780
4467	899459	1113655
4468	899706	1113510
4469	899992	1113412
4470	900265	1113300
4471	900706	1113395
4472	900982	1113285
4473	901178	1113078
4474	901359	1112851
4475	901625	1112729
4476	902112	1112880
4477	902374	1112754
4478	902590	1112569
4479	902767	1112338
4480	902915	1112070
4481	903232	1112012
4482	903601	1112016
4483	903765	1111769
4484	903995	1111601
4485	904191	1111393
4486	904393	1111192
4487	904644	1111051
4488	905017	1111060
4489	905290	1110946
4490	905446	1110689
4491	905739	1110599
4492	906284	1110818
4493	906591	1110746
4494	906922	1110702
4495	907248	1110653
4496	907517	1110533
4497	907806	1110438
4498	907965	1110183
4499	908155	1109967
4500	908356	1109765
4501	908543	1109545
4502	908933	1109573
4503	909187	1109435
4504	909369	1109208
4505	909558	1108991
4506	909767	1108798
4507	909990	1108621
4508	910282	1108529
4509	910561	1108422
4510	910799	1108263
4511	910982	1108039
4512	911231	1107894
4513	911467	1107733
4514	911756	1107638
4515	911987	1107470
4516	912284	1107384
4517	912570	1107284
4518	913026	1107390
4519	913407	1107405
4520	913661	1107265
4521	913908	1107118
4522	914087	1106888
4523	914289	1106686
4524	914642	1106666
4525	914874	1106501
4526	915080	1106303
4527	915290	1106110
4528	915477	1105890
4529	915861	1105907
4530	916082	1105728
4531	916238	1105470
4532	916450	1105279
4533	916677	1105108
4534	916828	1104843
4535	917103	1104729
4536	917381	1104619
4537	917544	1104369
4538	917768	1104193
4539	917960	1103978
4540	918155	1103767
4541	918384	1103597
4542	918717	1103552
4543	918899	1103326
4544	919049	1103061
4545	919221	1102823
4546	919427	1102625
4547	919718	1102529
4548	920020	1102446
4549	920204	1102222
4550	920417	1102033
4551	920617	1101828
4552	920824	1101632
4553	921128	1101550
4554	921393	1101424
4555	921575	1101198
4556	921772	1100989
4557	921910	1100709
4558	922062	1100447
4559	922180	1100144
4560	922376	1099935
4561	922757	1099946
4562	922955	1099738
4563	923138	1099514
4564	923291	1099252
4565	923486	1099041
4566	923645	1098788
4567	923916	1098667
4568	924129	1098478
4569	924313	1098254
4570	924547	1098089
4571	924701	1097830
4572	924851	1097565
4573	925147	1097475
4574	925460	1097404
4575	925793	1097356
4576	925974	1097128
4577	926101	1096837
4578	926379	1096724
4579	926896	1096894
4580	927074	1096663
4581	927246	1096425
4582	927591	1096391
4583	927884	1096296
4584	928147	1096165
4585	928359	1095974
4586	928618	1095838
4587	928857	1095679
4588	929037	1095449
4589	929273	1095287
4590	929504	1095118
4591	929729	1094942
4592	929977	1094794
4593	930199	1094614
4594	930498	1094525
4595	930829	1094473
4596	931080	1094328
4597	931273	1094114
4598	931499	1093939
4599	931667	1093696
4600	931845	1093464
4601	932118	1093345
4602	932393	1093228
4603	932636	1093072
4604	932870	1092907
4605	933376	1093059
4606	933606	1092889
4607	933781	1092653
4608	933938	1092398
4609	934181	1092242
4610	934352	1092002
4611	934540	1091783
4612	934858	1091715
4613	935075	1091529
4614	935279	1091328
4615	935444	1091081
4616	935772	1091024
4617	936035	1090893
4618	936328	1090795
4619	936568	1090636
4620	936743	1090401
4621	937004	1090265
4622	937301	1090173
4623	937594	1090074
4624	937784	1089857
4625	937981	1089648
4626	938201	1089464
4627	938418	1089279
4628	938650	1089110
4629	938929	1088996
4630	939134	1088795
4631	939271	1088516
4632	939417	1088248
4633	939609	1088033
4634	939902	1087934
4635	940287	1087942
4636	940452	1087695
4637	940607	1087438
4638	940766	1087185
4639	940860	1086856
4640	940968	1086543
4641	941149	1086315
4642	941387	1086154
4643	941611	1085976
4644	941736	1085683
4645	941870	1085401
4646	942012	1085128
4647	942131	1084829
4648	942275	1084559
4649	942511	1084395
4650	942764	1084249
4651	943097	1084197
4652	943367	1084071
4653	943570	1083869
4654	943737	1083625
4655	944063	1083563
4656	944351	1083459
4657	944570	1083275
4658	944801	1083104
4659	945010	1082909
4660	945189	1082678
4661	945455	1082548
4662	945757	1082459
4663	945907	1082195
4664	946059	1081934
4665	946237	1081703
4666	946393	1081447
4667	946581	1081228
4668	947018	1081292
4669	947260	1081134
4670	947549	1081029
4671	947790	1080870
4672	947961	1080631
4673	948106	1080362
4674	948375	1080235
4675	948565	1080017
4676	948736	1079778
4677	949014	1079660
